id_palabra,Palabra,id_cronista,id_texto,cita,pagina,lengua,fonética
278,Mezquita,7,T7085,"“Llegados a los llanos, que es en la costa, es otra manera de gente más bruta, no tan bien tratados, mas de mucha gente. Asimismo tienen <italic>casas de mujeres</italic> y todo lo demás, como los pueblos de la sierra. Nunca nos quisieron decir de la <strong>mezquita</strong>: que tenían en sí ordenados que todos los que nos dijesen, habían de morir; pero como teníamos noticia que era en la costa, seguimos el <italic>camino real</italic> hasta ir a dar en ella. El camino va muy ancho, tapiado de una banda y de otra. A trechos casas de aposento hechas en él, que quedaron de cuando el <italic>Cusco</italic> pasó por aquella tierra. Hay poblaciones muy grandes: las casas de los indios de cañizos; las de los caciques de tapia, y ramadas por coberturas, porque en aquella tierra no llueve. Desde el pueblo de San Miguel hasta aquella <strong>mezquita</strong> habrá ciento setenta o ciento ochenta leguas por la costa de la tierra muy poblada.”",126,,
278,Mezquita,7,T7086,"“Toda esta tierra de los llanos y mucha más adelante no tributa al <italic>Cusco</italic>, sino a la <strong>mezquita</strong>. El <italic>obispo</italic> de ella estaba con el gobernador en <italic>Caxamalca</italic>: habíale mandado otro buhío de oro, como el que <italic>Atabaliba</italic> mandó. A este propósito el gobernador me envió ir a dar priesa para que se llevase. Llegado a la <strong>mezquita</strong> y aposentados, pregunté por el oro y negáronmelo que no lo había: hízose alguna diligencia, y no se pudo hallar. Los <italic>caciques</italic> comarcanos me vinieron a ver y trajeron presente; y allí en la <strong>mezquita</strong> se halló algún oro podrido que dejaron, cuando escondieron lo demás: de todo se juntó ochenta y cinco mil castellanos y tres mil marcos de plata. Este pueblo de la <strong>mezquita</strong> (es) de muy grandes cercados y corrales: fuera de ella está otro cercado grande, que por una puerta se sirve la <strong>mezquita</strong>. En este cercado están las <italic>casas de las mujeres</italic>, que dicen ser mujeres del diablo, y aquí están los silos, donde están guardados los depósitos del oro. Aquí no entra nadie donde estas mujeres están: hacen sus sacrificios como las que están en las otras <italic>casas del sol</italic>, que arriba he dicho. Para entrar en el primer patio de la <strong>mezquita</strong>, han de ayunar veinte días: para subir al patio de arriba, han de haber ayunado un año: en este patio de arriba suele estar el <italic>obispo</italic>: cuando suben algunos <italic>mensajeros</italic> de <italic>caciques</italic> que han ayunado su año, a pedir al dios que les dé <italic>maíz</italic> y buenos temporales, hallan el <italic>obispo</italic> cubierta la cabeza y sentado.”",127,,
278,Mezquita,7,T7087,"“Esta <strong>mezquita</strong> es tan temida de todos los indios, que si alguno de aquellos servidores del diablo le pidiese cuanto tuviese y no lo diese, había de morir luego. Y según parece los indios no adoran a este diablo por devoción sino por temor: que a mí me decíanlos <italic>caciques</italic> que hasta entonces había servido aquella <strong>mezquita</strong> porque le habían miedo, que ya no había miedo sino a nosotros, que a nosotros querían servir.”",128,,
7008,Nudos,7,T7088,"“A estos pueblos del camino vienen a servir todos los <italic>caciques</italic> comarcanos: cuando pasa la gente de guerra, tienen depósito de leña y <italic>maiz</italic> y de todo lo demás. Cuentan por unos <strong>nudos</strong> en unas cuerdas de lo que cada <italic>cacique</italic> a traído. Y cuando nos habían de traer algunas cargas de leña u <italic>ovejas</italic> o <italic>maíz</italic> o <italic>chicha</italic>, quitaban de los <strong>nudos</strong> de los que tenían a cargo, y anudábanlo en otra parte: de manera que en todo tienen muy gran cuenta y razón. En todos estos pueblos nos hicieron muy grandes fiestas de danzas y bailes.”",126,,
7008,Nudos,7,T7089,"“Este <italic>capitán</italic> me dijo que el <italic>capitán</italic> general quedaba en Xauxa, y sabía de nuestra ida y tenía mucho miedo. Yo le envié <italic>mensajeros</italic> para que estuviese quedo y no tuviese temor; hallé allí un negro que había ido con los cristianos que iban al <italic>Cusco</italic>, y díjome que aquellos temores eran fingidos, porque el <italic>capitán</italic> tenía mucha gente y muy buena, y que en presencia de los cristianos la habían contado por sus <strong>nudos</strong>, y que había hallado treinta y cinco mil indios.”",129,,
7009,Obispo,7,T7090,"“Toda esta tierra de los llanos y mucha más adelante no tributa al <italic>Cusco</italic>, sino a la <italic>mezquita</italic>. El <strong>obispo</strong> de ella estaba con el gobernador en <italic>Caxamalca</italic>: habíale mandado otro buhío de oro, como el que <italic>Atabaliba</italic> mandó. A este propósito el gobernador me envió ir a dar priesa para que se llevase. Llegado a la <italic>mezquita</italic> y aposentados, pregunté por el oro y negáronmelo que no lo había: hízose alguna diligencia, y no se pudo hallar.”",127,,
7009,Obispo,7,T7091,"“Para entrar en el primer patio de la <italic>mezquita</italic>, han de ayunar veinte días: para subir al patio de arriba, han de haber ayunado un año: en este patio de arriba suele estar el <strong>obispo</strong>: cuando suben algunos <italic>mensajeros</italic> de <italic>caciques</italic> que han ayunado su año, a pedir al dios que les dé <italic>maíz</italic> y buenos temporales, hallan el <strong>obispo</strong> cubierta la cabeza y sentado. Hay otros indios que llaman pajes del dios. Así como estos <italic>mensajeros</italic> de los <italic>caciques</italic> dicen al <strong>obispo</strong> por su embajada, entran aquellos pajes del diablo dentro de una camarilla, donde dicen que hablan con él; que el diablo les dice de qué está enojado de los <italic>caciques</italic>, y los sacrificios se han de hacer, y los presentes que quiere que le traigan.”",127,,
7010,Ovejas,7,T7092,"“Estas casas son unas para el sacrificio del sol, otras del <italic>Cusco</italic> viejo, padre de <italic>Atabaliba</italic>. El sacrificio que hacen es de <strong>ovejas</strong>, y hacen <italic>chicha</italic> para verter por el suelo. Hay otra casa de mujeres en cada pueblo de estos <italic>principales</italic>, asimismo guardadas, que están recogidas de los <italic>caciques</italic> comarcanos, para cuando pasa el <italic>señor</italic> de la tierra sacan de allí las mejores para presentárselas; y sacadas aquéllas meten otras tantas. También tienen cargos de hacer <italic>chicha</italic> para cuando pasa la gente de guerra. De estas casas sacaban indias que nos presentaban. A estos pueblos del camino vienen a servir todos los <italic>caciques</italic> comarcanos: cuando pasa la gente de guerra, tienen depósito de leña y <italic>maiz</italic> y de todo lo demás. Cuentan por unos <italic>nudos</italic> en unas cuerdas de lo que cada <italic>cacique</italic> a traído. Y cuando nos habían de traer algunas cargas de leña u <strong>ovejas</strong> o <italic>maíz</italic> o <italic>chicha</italic>, quitaban de los nudos de los que tenían a cargo, y anudábanlo en otra parte: de manera que en todo tienen muy gran cuenta y razón.”",126,,
316,Pachacama,7,T7093,"“A este pueblo me llegó licencia del gobernador para que fuese a una <italic>mezquita</italic>, de que teníamos noticia, que estaba cien leguas de la costa de la mar, en un pueblo que se dice <strong>Pachacama</strong>: tardamos en llegar a ella veintidós días; los quince días fuimos por la sierra, y los otros por la costa de la mar.”",125,,
7011,Panamá,7,T7094,"“Después de yo venido a <strong>Panamá</strong> vino otro navío en que vinieron algunos hidalgos. Dicen que hizo repartimiento del oro: cupo a Su Majestad, además de los cien mil pesos que yo llevo y cinco mil marcos de plata, otros ciento sesenta y cinco mil castellanos y siete u ocho mil marcos de plata, y a todos los que adelante venimos nos han enviado más socorro de oro.”",130,,
345,Perú,7,T7095,"“Yo llegué a este puerto de la <italic>Yaguana</italic> de camino para pasar a España por mandado del Gobernador Francisco Pizarro, a informar a Su Majestad de lo sucedido en aquella gobernación del <strong>Perú</strong> y la manera de la tierra y estado en que queda; y, porque creo que los que a esa ciudad van, darán a vuestras mercedes variables nuevas, me ha parecido escribir en suma lo sucedido en la tierra, para que sean informados de la verdad.”",119,,
7012,Principal,7,T7096,"“Díjome el <italic>capitán</italic> que hasta que yo llegué, nunca pudo acabar con el que le hablase, sino un <strong>principal</strong> suyo hablaba por el, y él siempre la cabeza baja. Estaba sentado en un <italic>duho</italic>, con toda majestad del mundo, cercado de todas sus mujeres, y muchos <italic>principales</italic> cerca de él: antes de llegar allí estaba otro golpe de <italic>principales</italic>, y así por orden cada uno del estado que eran. Ya puesto el sol, yo le dije que me quería ir, que viese lo que quería que dijese al gobernador. Díjome que le dijese que otro día por la mañana le iría a ver, y que se aposentase en tres galpones grandes, que estaban en aquella plaza, y uno que estaba en medio le dejasen para él.”",122,,
7012,Principal,7,T7100,"“En este pueblo supe que un <italic>capitán</italic> y <strong>principal</strong> de <italic>Atabaliba</italic> estaba veinte leguas de nosotros en un pueblo que dice <italic>Xauxa</italic>: enviéle a llamar que me viniese a ver, y respondió que yo me fuese camino de <italic>Caxamalca</italic>, que él saldría por otro camino a juntarse conmigo [. . .] Así fuimos a Xauxa: llegado media legua del pueblo, visto que el <italic>capitán</italic> no salía a recibirnos un <strong>principal</strong> de <italic>Atabaliba</italic> que llevaba conmigo, a quien yo había hecho buen tratamiento, me dijo que hiciese ir los cristianos en orden, porque creía que el <italic>capitán</italic> estaba de guerra.”",128,,
7012,Principal,7,T7102,"“Otro día de mañana vino la gente que estaba en la plaza, que eran indios de servicio, y es verdad que había sobre cien mil ánimas: allí estuvimos cinco días. En todo este pueblo no hicieron sino bailar y cantar y grandes fiestas de borracheras. Púsose en no venir conmigo: al cabo desde que dio la determinación de traerle, vino de su voluntad. Dejé allí por <italic>capitán</italic> al <strong>principal</strong> que llevé conmigo.”",129,,
7012,Principales,7,T7097,"“Díjome el <italic>capitán</italic> que hasta que yo llegué, nunca pudo acabar con el que le hablase, sino un <italic>principal</italic> suyo hablaba por el, y él siempre la cabeza baja. Estaba sentado en un <italic>duho</italic>, con toda majestad del mundo, cercado de todas sus mujeres, y muchos <strong>principales</strong> cerca de él: antes de llegar allí estaba otro golpe de <strong>principales</strong>, y así por orden cada uno del estado que eran. Ya puesto el sol, yo le dije que me quería ir, que viese lo que quería que dijese al gobernador. Díjome que le dijese que otro día por la mañana le iría a ver, y que se aposentase en tres galpones grandes, que estaban en aquella plaza, y uno que estaba en medio le dejasen para él.”",122,,
7012,Principales,7,T7098,"“El gobernador envió un cristiano, y luego <italic>Atabaliba</italic> se movió para venir, y dejó allí a la gente con las armas, y llevó consigo hasta cinco o seis mil indios sin armas, salvo que debajo de las camisetas traían unas porras pequeñas y hondas y bolsas con piedras. Venía en unas andas, y delante de él hasta trescientos o cuatrocientos indios con camisetas de librea, limpiando las pajas del camino y cantando; y él en medio de la otra gente, que eran <italic>caciques</italic> y <strong>principales</strong>, y los más <strong>principales</strong> <italic>caciques</italic> le traían en los hombros. En entrando en la plaza, subieron doce o quince indios en una <italic>fortalecilla</italic> que allí está y tomáronla a manera de posesión con una bandera puesta en una lanza.”",123,,
7012,Principales,7,T7099,"“Estas casas son unas para el sacrificio del sol, otras del <italic>Cusco</italic> viejo, padre de <italic>Atabaliba</italic>. El sacrificio que hacen es de ovejas, y hacen <italic>chicha</italic> para verter por el suelo. Hay otra <italic>casa de mujeres</italic> en cada pueblo de estos <strong>principales</strong>, asimismo guardadas, que están recogidas de los <italic>caciques</italic> comarcanos, para cuando pasa el <italic>señor</italic> de la tierra sacan de allí las mejores para presentárselas; y sacadas aquéllas meten otras tantas.”",126,,
7012,Principales,7,T7101,"“Llegados al pueblo, y como nadie nos salía a recibir, iba la gente toda con pensamiento de pelear con los indios: al entrar en la plaza salieron unos <strong>principales</strong> a recibirnos de paz, y dijéronnos que el <italic>capitán</italic> no estaba allí que era ido a pacificar ciertos <italic>caciques</italic>, y según pareció de temor se había ido con la gente de guerra, y había pasado un río que estaba junto cabe el pueblo, de una  puente de red. Enviéle a decir que viniese de paz, si no que irían los cristianos a le destruir.”",129,,
7013,Real,7,T7103,"“Cuando yo llegué a este paso de <italic>Atabaliba</italic>, hallé los de caballo junto con el <strong>real</strong>, y el <italic>capitán</italic> había ido a hablar con <italic>Atabaliba</italic>. Yo dejé allí la gente que llevaba, y con dos caballos pasé al aposento; y el <italic>capitán</italic> le dijo cómo iba y quien era. Y yo dije al <italic>Atabaliba</italic> que el gobernador me enviaba a visitarle, y que le rogaba que le viniese a ver, porque le estaba esperando para holgarse con él, y que le tenía por amigo.”",121,,
7013,Real,7,T7104,"“Entre los <italic>mensajeros</italic> que envió, vino aquel <italic>capitán</italic> que primero había venido al gobernador al camino, y dijo al gobernador que su señor <italic>Atabaliba</italic> decía pues los cristianos habían ido con armas a su <strong>real</strong>, que él quería venir con sus armas. El gobernador le dijo que viniese como él quisiese, y <italic>Atabaliba</italic> partió de su <strong>real</strong> a mediodía, y en llegar hasta un campo que estaba medio cuarto de legua de <italic>Caxamalca</italic> tardó hasta que el sol iba muy bajo. Allí asentó sus toldos e hizo tres escuadrones de gente, y a todo esto venía el camino lleno, y no había acabado de salir del <strong>real</strong>.”",122,,
7013,Real,7,T7105,"“Otro día de mañana, mandó el gobernador que fuésemos al <strong>real</strong> de <italic>Atabaliba</italic>: hallóse en él hasta cuarenta mil castellanos y cuatro o cinco mil marcos de plata, y el <strong>real</strong> tan lleno de gente como si nunca hubiera faltado ninguna. Recogióse toda la gente, y el gobernador les habló que se fuesen a sus casas, que él no venía a hacer mal, que lo que se había hecho había sido por la soberbia de <italic>Atabaliba</italic>; y el <italic>Atabaliba</italic> asimismo se lo mandó.”",124,,
7014,Recogidas,7,T7106,"“Estas casas son unas para el sacrificio del sol, otras del <italic>Cusco</italic> viejo, padre de <italic>Atabaliba</italic>. El sacrificio que hacen es de ovejas, y hacen <italic>chicha</italic> para verter por el suelo. Hay otra <italic>casa de mujeres</italic> en cada pueblo de estos principales, asimismo guardadas, que están <strong>recogidas</strong> de los <italic>caciques</italic> comarcanos, para cuando pasa el <italic>señor</italic> de la tierra sacan de allí las mejores para presentárselas; y sacadas aquéllas meten otras tantas.”",126,,
7015,Señor,7,T7107,"“Dejados allí los vecinos y partidos los indios que había en la comarca del pueblo, se partió con sesenta de caballo y noventa peones, que estaba en él <italic>Atabaliba</italic> hijo del <italic>Cuzco</italic> viejo y hermano del que al presente era <strong>señor</strong> de la tierra: y entre los dos hermanos había muy cruda guerra, y aquel <italic>Atabaliba</italic> le había venido ganando la guerra hasta allí que hay desde donde partió ciento cincuenta leguas.”",120,,
7015,Señor,7,T7108,"“Pasadas siete u ocho jornadas, vino al gobernador un <italic>capitán</italic> de <italic>Atabaliba</italic>, y díjole que su <strong>señor</strong> <italic>Atabaliba</italic> había sabido de su venida y holgaba mucho dello, y tenía deseo de conocer a los cristianos: y así como hubo estado dos días con el gobernador, dijo que quería adelantarse a decir a su <strong>señor</strong> cómo iba, y que el otro vernía al camino con presente en señal de paz.”",120,,
7015,Señor,7,T7109,"“A la mitad del camino vinieron <italic>mensajeros</italic> de <italic>Atabaliba</italic>, y trajeron al gobernador comida, y dijeron que <italic>Atabaliba</italic> le esperaba en <italic>Caxamalca</italic>, que quería ser su amigo, y que le hacía saber que sus <italic>capitanes</italic> que había enviado a la del <italic>Cuzco</italic> su hermano, le traían preso y que serían en <italic>Caxamalca</italic> dende en dos días, y que toda la tierra de su padre estaba ya por él. El gobernador le envió decir que holgaba mucho de ello, y que si algún <strong>señor</strong> había que no le quería dar la obediencia, que él le ayudaría a sojuzgarle.”",121,,
7015,Señor,7,T7110,"“Entre los <italic>mensajeros</italic> que envió, vino aquel <italic>capitán</italic> que primero había venido al gobernador al camino, y dijo al gobernador que su <strong>señor</strong> <italic>Atabaliba</italic> decía pues los cristianos habían ido con armas a su real, que él quería venir con sus armas. El gobernador le dijo que viniese como él quisiese, y <italic>Atabaliba</italic> partió de su real a mediodía, y en llegar hasta un campo que estaba medio cuarto de legua de <italic>Caxamalca</italic> tardó hasta que el sol iba muy bajo. Allí asentó sus toldos e hizo tres escuadrones de gente, y a todo esto venía el camino lleno, y no había acabado de salir del <italic>real</italic>.”",122,,
7015,Señor,7,T7111,"“Todos los arroyos tienen puentes de piedra o de madera; en un río grande que era muy caudalosos y muy grande, que pasamos dos veces, hallamos puentes de red, que es cosa maravillosa de ver. Pasamos por ella los caballos. Tiene cada pasaje dos puentes: la una por donde pasa la gente común; la otra por donde pasa el <strong>señor</strong> de la tierra o sus <italic>capitanes</italic>. Esta tienen siempre cerrada e indios que la guardan. Estos indios cobran portazgo de los que pasan. Estos <italic>caciques</italic> de la sierra y gente tienen más arte que no los de los llanos.Es la tierra bien poblada : tienen muchas minas en mucha parte de ella. Es tierra fría: nieva en ella y llueve mucho; no hay ciénagas: es pobre de leña. En todos los pueblos principales tiene <italic>Atabaliba</italic> puestos <italic>gobernadores</italic>, y asimismo los tenían los <strong>señor</strong>es antecesores suyos.”",125-126,,
7015,Señores,7,T7112,"“Todos los arroyos tienen puentes de piedra o de madera; en un río grande que era muy caudalosos y muy grande, que pasamos dos veces, hallamos puentes de red, que es cosa maravillosa de ver. Pasamos por ella los caballos. Tiene cada pasaje dos puentes: la una por donde pasa la gente común; la otra por donde pasa el señor de la tierra o sus <italic>capitanes</italic>. Esta tienen siempre cerrada e indios que la guardan. Estos indios cobran portazgo de los que pasan. Estos <italic>caciques</italic> de la sierra y gente tienen más arte que no los de los llanos.Es la tierra bien poblada : tienen muchas minas en mucha parte de ella. Es tierra fría: nieva en ella y llueve mucho; no hay ciénagas: es pobre de leña. En todos los pueblos principales tiene <italic>Atabaliba</italic> puestos <italic>gobernadores</italic>, y asimismo los tenían los señores antecesores suyos.”",125-126,,
7015,Señor,7,T7113,"“Estas casas son unas para el sacrificio del sol, otras del <italic>Cusco</italic> viejo, padre de <italic>Atabaliba</italic>. El sacrificio que hacen es de ovejas, y hacen <italic>chicha</italic> para verter por el suelo. Hay otra <italic>casa de mujeres</italic> en cada pueblo de estos <italic>principales</italic>, asimismo guardadas, que están <italic>recogidas</italic> de los <italic>caciques</italic> comarcanos, para cuando pasa el <italic>señor</italic> de la tierra sacan de allí las mejores para presentárselas; y sacadas aquéllas meten otras tantas.”",126,,
2183,Túmbez,7,T7114,"“Después que de aquella tierra vino Isasaga, de quien vuestras mercedes se informarían de lo  hasta allí acaecido, el gobernador fundó en nombre de Su Majestad un pueblo cerca de la costa, que se llama San Miguel, veinticinco leguas de aquel cabo de <strong>Túmbez</strong>. Dejados allí los vecinos y partidos los indios que había en la comarca del pueblo, se partió con sesenta de caballo y noventa peones, que estaba en él <italic>Atabaliba</italic> hijo del <italic>Cuzco</italic> viejo y hermano del que al presente era señor de la tierra[…]”",119-120,,
2202,Xauxa,7,T7115,"“En este pueblo supe que un <italic>capitán</italic> y principal de <italic>Atabaliba</italic> estaba veinte leguas de nosotros en un pueblo que dice <strong>Xauxa</strong>: enviéle a llamar que me viniese a ver, y respondió que yo me fuese camino de <italic>Caxamalca</italic>, que él saldría por otro camino a juntarse conmigo. Sabido por el gobernador que el <italic>capitán</italic> estaba de paz y quería ir conmigo, escribióme que volviese , y envió tres cristianos al <italic>Cusco</italic>, que es cincuenta leguas más delante de <strong>Xauxa</strong>, a tomar la posesión y ver la tierra.”",128,,
2202,Xauxa,7,T7116,"“Este <italic>capitán</italic> me dijo que el <italic>capitán</italic> general quedaba en <strong>Xauxa</strong>, y sabía de nuestra ida y tenía mucho miedo. Yo le envié <italic>mensajeros</italic> para que estuviese quedo y no tuviese temor; hallé allí un negro que había ido con los cristianos que iban al <italic>Cusco</italic>, y díjome que aquellos temores eran fingidos, pirque el <italic>capitán</italic> tenía mucha gente y muy buena, y que en presencia de los cristianos la habían contado por sus nudos, y que había hallado treinta y cinco mil indios. Así fuimos a <strong>Xauxa</strong>: llegado media legua del pueblo, visto que el <italic>capitán</italic> no salía a recibirnos un <italic>principal</italic> de <italic>Atabaliba</italic> que llevaba conmigo, a quien yo había hecho buen tratamiento, me dijo que hiciese ir los cristianos en orden, porque creía que el <italic>capitán</italic> estaba de guerra. Subido a un cerrillo que estaba cerca de <strong>Xauxa</strong>, vimos en la plaza gran bulto negro, que pensamos ser cosa quemada.”",129,,
2202,Xauxa,7,T7117,"“Este pueblo de <strong>Xauxa</strong> es muy bueno y muy vistoso u de muy buenas salidas llanas; tiene muy buena ribera: en todo lo que anduve no me pareció mejor disposición para asentar pueblo los cristianos, y así creo que el gobernador asentará allí pueblo, aunque algunos que piensan ser aprovechados del trato de la mar son de contraria opinión. Toda la tierra desde <strong>Xauxa</strong> a <italic>Caxamalca</italic> por donde volvimos es de la calidad que tengo dicho.”",129-130,,
7016,Yaguana,7,T7118,"“Yo llegué a este puerto de la <strong>Yaguana</strong> de camino para pasar a España por mandado del Gobernador Francisco Pizarro, a informar a Su Majestad de lo sucedido en aquella gobernación del <italic>Perú</italic> y la manera de la tierra y estado en que queda; y, porque creo que los que a esa ciudad van, darán a vuestras mercedes variables nuevas, me ha parecido escribir en suma lo sucedido en la tierra, para que sean informados de la verdad.”",121,,
